0,0,0,-0.41221374,-0.06870229,-0.72519084,-0.328244275,-0.778625954,-0.648854962,-0.625954198,-0.854961832,-0.496183206,-0.702290076,-0.595419847,-0.969465649,-0.549618321,-0.687022901,-0.488549618,-0.534351145,-0.267175573,-0.740458015,-0.381679389,-1,-0.351145038,-0.65648855,-0.290076336,-0.534351145,-0.030534351,-0.748091603,-0.129770992,-0.977099237,-0.13740458,-0.648854962,-0.091603053,-0.526717557,0.229007634,-0.717557252,0.114503817,-0.900763359,0.076335878,-0.671755725,0.114503817,-0.549618321
0,0,0,-0.374045802,0.091603053,-0.778625954,-0.022900763,-1,-0.251908397,-0.992366412,-0.519083969,-0.748091603,-0.496183206,-0.969465649,-0.648854962,-0.79389313,-0.419847328,-0.641221374,-0.290076336,-0.564885496,-0.618320611,-0.786259542,-0.770992366,-0.595419847,-0.473282443,-0.458015267,-0.374045802,-0.351145038,-0.709923664,-0.564885496,-0.847328244,-0.41221374,-0.541984733,-0.290076336,-0.435114504,-0.106870229,-0.778625954,-0.312977099,-0.870229008,-0.251908397,-0.648854962,-0.152671756,-0.549618321
0,0,0,-0.385185185,0.088888889,-0.777777778,0.014814815,-1,-0.192592593,-0.992592593,-0.437037037,-0.755555556,-0.451851852,-0.97037037,-0.585185185,-0.792592593,-0.377777778,-0.644444444,-0.244444444,-0.577777778,-0.57037037,-0.792592593,-0.718518519,-0.607407407,-0.437037037,-0.459259259,-0.325925926,-0.377777778,-0.659259259,-0.585185185,-0.792592593,-0.42962963,-0.511111111,-0.296296296,-0.4,-0.148148148,-0.740740741,-0.355555556,-0.82962963,-0.288888889,-0.614814815,-0.185185185,-0.518518519
0,0,0,-0.344594595,0.128378378,-0.72972973,0.108108108,-0.966216216,-0.047297297,-1,-0.27027027,-0.756756757,-0.310810811,-0.97972973,-0.398648649,-0.783783784,-0.222972973,-0.621621622,-0.135135135,-0.614864865,-0.439189189,-0.844594595,-0.533783784,-0.628378378,-0.304054054,-0.472972973,-0.22972973,-0.445945946,-0.560810811,-0.668918919,-0.635135135,-0.486486486,-0.405405405,-0.344594595,-0.324324324,-0.25,-0.668918919,-0.466216216,-0.702702703,-0.371621622,-0.52027027,-0.256756757,-0.445945946
0,0,0,-0.326797386,0.150326797,-0.68627451,0.169934641,-0.934640523,0.039215686,-1,-0.183006536,-0.764705882,-0.202614379,-0.980392157,-0.281045752,-0.790849673,-0.137254902,-0.633986928,-0.052287582,-0.653594771,-0.352941176,-0.875816993,-0.444444444,-0.653594771,-0.248366013,-0.483660131,-0.176470588,-0.503267974,-0.490196078,-0.725490196,-0.581699346,-0.529411765,-0.366013072,-0.37254902,-0.281045752,-0.31372549,-0.620915033,-0.535947712,-0.679738562,-0.431372549,-0.509803922,-0.307189542,-0.424836601
0,0,0,-0.3,0.153333333,-0.66,0.18,-0.913333333,0.066666667,-0.993333333,-0.14,-0.773333333,-0.213333333,-1,-0.273333333,-0.793333333,-0.133333333,-0.62,-0.066666667,-0.66,-0.36,-0.886666667,-0.44,-0.653333333,-0.246666667,-0.486666667,-0.18,-0.513333333,-0.493333333,-0.74,-0.58,-0.533333333,-0.373333333,-0.373333333,-0.293333333,-0.326666667,-0.626666667,-0.546666667,-0.686666667,-0.433333333,-0.52,-0.306666667,-0.44
0,0,0,-0.3,0.173333333,-0.66,0.213333333,-0.906666667,0.1,-0.993333333,-0.12,-0.773333333,-0.18,-1,-0.253333333,-0.793333333,-0.12,-0.62,-0.046666667,-0.66,-0.333333333,-0.88,-0.413333333,-0.64,-0.226666667,-0.473333333,-0.166666667,-0.506666667,-0.473333333,-0.74,-0.553333333,-0.52,-0.346666667,-0.353333333,-0.266666667,-0.32,-0.62,-0.546666667,-0.673333333,-0.44,-0.506666667,-0.3,-0.413333333
0,0,0,-0.304635762,0.17218543,-0.649006623,0.225165563,-0.887417219,0.119205298,-1,-0.092715232,-0.754966887,-0.17218543,-0.986754967,-0.231788079,-0.781456954,-0.092715232,-0.61589404,-0.026490066,-0.642384106,-0.324503311,-0.880794702,-0.38410596,-0.635761589,-0.198675497,-0.476821192,-0.152317881,-0.496688742,-0.463576159,-0.735099338,-0.529801325,-0.516556291,-0.324503311,-0.350993377,-0.251655629,-0.317880795,-0.609271523,-0.549668874,-0.662251656,-0.437086093,-0.496688742,-0.304635762,-0.417218543
0,0,0,-0.3,0.18,-0.653333333,0.233333333,-0.9,0.12,-0.993333333,-0.1,-0.76,-0.173333333,-1,-0.233333333,-0.78,-0.093333333,-0.606666667,-0.026666667,-0.653333333,-0.326666667,-0.893333333,-0.386666667,-0.633333333,-0.2,-0.466666667,-0.153333333,-0.506666667,-0.473333333,-0.746666667,-0.526666667,-0.513333333,-0.326666667,-0.34,-0.26,-0.326666667,-0.62,-0.56,-0.66,-0.44,-0.493333333,-0.293333333,-0.426666667
0,0,0,-0.282894737,0.171052632,-0.638157895,0.203947368,-0.888157895,0.072368421,-1,-0.144736842,-0.743421053,-0.203947368,-0.967105263,-0.269736842,-0.756578947,-0.125,-0.592105263,-0.052631579,-0.631578947,-0.348684211,-0.861842105,-0.421052632,-0.611842105,-0.217105263,-0.453947368,-0.177631579,-0.486842105,-0.486842105,-0.723684211,-0.559210526,-0.493421053,-0.342105263,-0.335526316,-0.276315789,-0.302631579,-0.631578947,-0.539473684,-0.677631579,-0.421052632,-0.5,-0.282894737,-0.434210526
